Course Code,Course Name,Course Type,Course Status,Country/Territory,Course Skill,Priority,Training Provider,Managed Type,Delivery Tool Platform,Display Course Type,Specialization,Course Hours,Estimated Housing,Estimated Transportation,Estimated Tuition,Estimated Other,Year,Participants,Main Domain
A56205,Lean Startup en entreprise,Classroom,Active,France,Business Model Strategy,Discretionary,OCTO,Local,MS Teams,Virtual,Growth and Competitiveness,14.0,0.0,0.0,0.0,0.0,2021,9.0,Cross Accenture
A56289,Health Masterclass,Classroom,Active,France,Cloud Strategy and Assessment,Discretionary,SHM,Central,MS Teams,Virtual,Cloud Application Advisory,15.0,0.0,0.0,125.0,0.0,2021,6.0,Cross Accenture
A56289,Health Masterclass,Classroom,Active,France,Cloud Strategy and Assessment,Discretionary,SHM,Central,MS Teams,Virtual,Cloud Application Advisory,15.0,0.0,0.0,125.0,0.0,2021,6.0,Cross Accenture
A56307,Powerpoint basics - Strategy & Consulting only,Classroom,Cancelled,France,Microsoft Office,Discretionary,Accenture Local,Local,MS Teams,Virtual,-,1.0,0.0,0.0,0.0,0.0,2020,27.0,Cross Accenture
A56317,Know How With CIO: Work With Us Workshop,Classroom,Active,France,Microsoft 365,Discretionary,Accenture Local,Local,MS Teams,Virtual,Microsoft Workplace Infrastructure,1.5,0.0,0.0,0.0,0.0,2021,45.0,Cross Accenture
A56317,Know How With CIO: Work With Us Workshop,Classroom,Active,France,Microsoft 365,Discretionary,Accenture Local,Local,MS Teams,Virtual,Microsoft Workplace Infrastructure,1.5,0.0,0.0,0.0,0.0,2021,45.0,Cross Accenture
A56325,VIRTUAL: IX.0 Formation de Formateurs,Classroom,Cancelled,France,ACPS Product Lifecycle Management (PLM) Applications,Discretionary,Accenture Local,Local,MS Teams,Virtual,-,7.0,0.0,0.0,0.0,0.0,2020,8.0,Cross Accenture
A56350,P&A PowerBI Training - Basic,Classroom,Active,France,Data Visualization,Discretionary,Accenture Local,Local,MS Teams,Virtual,Data Visualization,2.5,0.0,0.0,0.0,0.0,2021,2.0,Cross Accenture
A56350,P&A PowerBI Training - Basic,Classroom,Active,France,Data Visualization,Discretionary,Accenture Local,Local,MS Teams,Virtual,Data Visualization,2.5,0.0,0.0,0.0,0.0,2021,2.0,Cross Accenture
A56375,Initiation à la Data Visualisation avec Power BI,Classroom,Active,France,Analytics IT Partnership,Discretionary,Accenture Local,Local,MS Teams,Virtual,-,2.0,0.0,0.0,0.0,0.0,2021,138.0,Cross Accenture
A56375,Initiation à la Data Visualisation avec Power BI,Classroom,Active,France,Analytics IT Partnership,Discretionary,Accenture Local,Local,MS Teams,Virtual,-,2.0,0.0,0.0,0.0,0.0,2021,138.0,Cross Accenture
A56375,Initiation à la Data Visualisation avec Power BI,Classroom,Active,France,Analytics IT Partnership,Discretionary,Accenture Local,Local,MS Teams,Virtual,-,2.0,0.0,0.0,0.0,0.0,2020,9.0,Cross Accenture
A56375,Initiation à la Data Visualisation avec Power BI,Classroom,Active,France,Analytics IT Partnership,Discretionary,Accenture Local,Local,MS Teams,Virtual,-,2.0,0.0,0.0,0.0,0.0,2020,9.0,Cross Accenture
A56375,Initiation à la Data Visualisation avec Power BI,Classroom,Active,France,Analytics IT Partnership,Discretionary,Accenture Local,Local,MS Teams,Virtual,-,2.0,0.0,0.0,0.0,0.0,2022,165.0,Cross Accenture
A56375,Initiation à la Data Visualisation avec Power BI,Classroom,Active,France,Analytics IT Partnership,Discretionary,Accenture Local,Local,MS Teams,Virtual,-,2.0,0.0,0.0,0.0,0.0,2022,165.0,Cross Accenture
A56556,VIRTUAL: Codev: profiter de ce déconfinement pour se réinventer,Classroom,Cancelled,France,Leadership Development,Discretionary,Be & Lead,Local,MS Teams,Virtual,"Organization, Leadership & Culture",3.0,0.0,0.0,0.0,0.0,2020,11.0,Cross Accenture
A56656,SailPoint - IdentityNow Advanced Configurations,Classroom,Active,France,SailPoint IdentityNow,Discretionary,SailPoint Technologies,Central,MS Teams,Virtual,Identity and Access Management,16.0,0.0,0.0,62.5,0.0,2020,2.0,Cross Accenture
A56656,SailPoint - IdentityNow Advanced Configurations,Classroom,Active,France,SailPoint IdentityNow,Discretionary,SailPoint Technologies,Central,MS Teams,Virtual,Identity and Access Management,16.0,0.0,0.0,62.5,0.0,2020,2.0,Cross Accenture
A56656,SailPoint - IdentityNow Advanced Configurations,Classroom,Active,France,SailPoint IdentityNow,Discretionary,Accenture Central,Central,MS Teams,Virtual,Identity and Access Management,16.0,0.0,0.0,2550.0,0.0,2021,20.0,Cross Accenture
A56656,SailPoint - IdentityNow Advanced Configurations,Classroom,Active,France,SailPoint IdentityNow,Discretionary,Accenture Central,Central,MS Teams,Virtual,Identity and Access Management,16.0,0.0,0.0,2550.0,0.0,2021,20.0,Cross Accenture
A56756,VIRTUAL SAP Fiori for functionals,Classroom,Active,France,SAP Security Gateway & FIORI Launchpad,Discretionary,Accenture Local,Local,MS Teams,Virtual,Enterprise App Security,2.0,0.0,0.0,0.0,0.0,2020,81.0,IPS
A56756,VIRTUAL SAP Fiori for functionals,Classroom,Active,France,SAP Security Gateway & FIORI Launchpad,Discretionary,Accenture Local,Local,MS Teams,Virtual,Enterprise App Security,2.0,0.0,0.0,0.0,0.0,2020,81.0,IPS
A56756,VIRTUAL SAP Fiori for functionals,Classroom,Active,France,SAP Security Gateway & FIORI Launchpad,Discretionary,Accenture Local,Local,MS Teams,Virtual,Enterprise App Security,2.0,0.0,0.0,0.0,0.0,2021,131.0,IPS
A56756,VIRTUAL SAP Fiori for functionals,Classroom,Active,France,SAP Security Gateway & FIORI Launchpad,Discretionary,Accenture Local,Local,MS Teams,Virtual,Enterprise App Security,2.0,0.0,0.0,0.0,0.0,2021,131.0,IPS
A56756,VIRTUAL SAP Fiori for functionals,Classroom,Active,France,SAP Security Gateway & FIORI Launchpad,Discretionary,Accenture Local,Local,MS Teams,Virtual,Enterprise App Security,2.0,0.0,0.0,0.0,0.0,2022,149.0,IPS
A56756,VIRTUAL SAP Fiori for functionals,Classroom,Active,France,SAP Security Gateway & FIORI Launchpad,Discretionary,Accenture Local,Local,MS Teams,Virtual,Enterprise App Security,2.0,0.0,0.0,0.0,0.0,2022,149.0,IPS
A56936,Pricing Awareness: Understanding Accenture's Pricing Strategy,Classroom,Active,France,Pricing & Profitability Optimization,Discretionary,Accenture Central,Central,MS Teams,Virtual,-,1.5,0.0,0.0,50.0,0.0,2020,20.0,Sales
A56936,Pricing Awareness: Understanding Accenture's Pricing Strategy,Classroom,Active,France,Pricing & Profitability Optimization,Discretionary,Accenture Central,Central,MS Teams,Virtual,-,1.5,0.0,0.0,50.0,0.0,2020,20.0,Sales
A56936,Pricing Awareness: Understanding Accenture's Pricing Strategy,Classroom,Active,France,Pricing & Profitability Optimization,Discretionary,Accenture Central,Central,MS Teams,Virtual,-,1.5,0.0,0.0,200.0,0.0,2021,125.0,Sales
A56936,Pricing Awareness: Understanding Accenture's Pricing Strategy,Classroom,Active,France,Pricing & Profitability Optimization,Discretionary,Accenture Central,Central,MS Teams,Virtual,-,1.5,0.0,0.0,200.0,0.0,2021,125.0,Sales
A56936,Pricing Awareness: Understanding Accenture's Pricing Strategy,Classroom,Active,France,Pricing & Profitability Optimization,Discretionary,Accenture Central,Central,MS Teams,Virtual,-,1.5,0.0,0.0,75.0,0.0,2022,160.0,Sales
A56936,Pricing Awareness: Understanding Accenture's Pricing Strategy,Classroom,Active,France,Pricing & Profitability Optimization,Discretionary,Accenture Central,Central,MS Teams,Virtual,-,1.5,0.0,0.0,75.0,0.0,2022,160.0,Sales
A56951,Risk Management and Quality Essentials,Classroom,Active,France,Quality Management,Discretionary,Accenture Central,Central,MS Teams,Virtual,Manufacturing,4.5,0.0,0.0,12.5,0.0,2020,50.0,Delivery
A56951,Risk Management and Quality Essentials,Classroom,Active,France,Quality Management,Discretionary,Accenture Central,Central,MS Teams,Virtual,Manufacturing,4.5,0.0,0.0,12.5,0.0,2020,50.0,Delivery
A56951,Risk Management and Quality Essentials,Classroom,Active,France,Quality Management,Discretionary,Accenture Central,Central,MS Teams,Virtual,Manufacturing,6.0,0.0,0.0,50.0,0.0,2021,172.0,Delivery
A56951,Risk Management and Quality Essentials,Classroom,Active,France,Quality Management,Discretionary,Accenture Central,Central,MS Teams,Virtual,Manufacturing,6.0,0.0,0.0,50.0,0.0,2021,172.0,Delivery
A56963,Facilitation graphique à distance,Classroom,Active,France,Freehand Drawing and Sketching,Discretionary,The CAMP,Local,MS Teams,Virtual,-,12.0,0.0,0.0,0.0,0.0,2021,6.0,Cross Accenture
A56963,Facilitation graphique à distance,Classroom,Active,France,Freehand Drawing and Sketching,Discretionary,The CAMP,Local,MS Teams,Virtual,-,12.0,0.0,0.0,0.0,0.0,2021,6.0,Cross Accenture
A56963,Facilitation graphique à distance,Classroom,Active,France,Freehand Drawing and Sketching,Discretionary,The CAMP,Local,MS Teams,Virtual,-,12.0,0.0,0.0,0.0,0.0,2022,11.0,Cross Accenture
A56963,Facilitation graphique à distance,Classroom,Active,France,Freehand Drawing and Sketching,Discretionary,The CAMP,Local,MS Teams,Virtual,-,12.0,0.0,0.0,0.0,0.0,2022,11.0,Cross Accenture
A57232,GTW: Microsoft Teams - Breakout Rooms (CIO Technology Workshop),Classroom,Active,France,Collaboration,Discretionary,Accenture Local,Local,MS Teams,Virtual,-,1.0,0.0,0.0,0.0,0.0,2021,285.0,Cross Technology
A57232,GTW: Microsoft Teams - Breakout Rooms (CIO Technology Workshop),Classroom,Active,France,Collaboration,Discretionary,Accenture Local,Local,MS Teams,Virtual,-,1.0,0.0,0.0,0.0,0.0,2021,285.0,Cross Technology
A57232,GTW: Microsoft Teams - Breakout Rooms (CIO Technology Workshop),Classroom,Active,France,Collaboration,Discretionary,Accenture Local,Local,MS Teams,Virtual,-,1.0,0.0,0.0,0.0,0.0,2022,290.0,Cross Technology
A57232,GTW: Microsoft Teams - Breakout Rooms (CIO Technology Workshop),Classroom,Active,France,Collaboration,Discretionary,Accenture Local,Local,MS Teams,Virtual,-,1.0,0.0,0.0,0.0,0.0,2022,290.0,Cross Technology
A57296,Hemispheres (Accenture Strategy + Fjord) Immersion Session,Classroom,Active,France,Customer Experience Design,Discretionary,Accenture Central,Central,-,Classroom,Content and Brand Strategy,14.0,285.56,82.5,159.5,0.0,2020,20.0,Sales
A57306,Agile for Leadership,Classroom,Active,France,Agile Methods (ADM for Distributed Agile Development),Discretionary,Accenture Internal,Local,MS Teams,Virtual,Agile,6.0,0.0,0.0,0.0,0.0,2021,24.0,Core Curriculum
A57306,Agile for Leadership,Classroom,Active,France,Agile Methods (ADM for Distributed Agile Development),Discretionary,Accenture Internal,Local,MS Teams,Virtual,Agile,6.0,0.0,0.0,0.0,0.0,2021,24.0,Core Curriculum
A57478,Bootcamp Ariba P2P,Classroom,Cancelled,France,SAP Ariba,Discretionary,Accenture Local,Local,Live Meeting,Classroom,Ariba Downstream,16.0,0.0,0.0,0.0,0.0,2020,22.0,Cross Accenture
A57503,RTR_Test Architect School (Local),Classroom,Active,France,Performance Testing Strategy,Discretionary,Accenture Local,Local,MS Teams,Virtual,Performance Engineering,24.0,0.0,0.0,0.0,0.0,2021,10.0,IPS
A57503,RTR_Test Architect School (Local),Classroom,Active,France,Performance Testing Strategy,Discretionary,Accenture Local,Local,MS Teams,Virtual,Performance Engineering,24.0,0.0,0.0,0.0,0.0,2021,10.0,IPS
A57510,Bootcamp DDMRP,Classroom,Active,France,SAP S/4HANA Demand Driven MRP DDMRP,Discretionary,Accenture Local,Local,Live Meeting,Classroom,SAP Production Planning,16.0,0.0,0.0,0.0,0.0,2020,20.0,Cross Accenture
A57510,Bootcamp DDMRP,Classroom,Active,France,SAP S/4HANA Demand Driven MRP DDMRP,Discretionary,Accenture Local,Local,Live Meeting,Classroom,SAP Production Planning,16.0,0.0,0.0,0.0,0.0,2020,20.0,Cross Accenture
A57510,Bootcamp DDMRP,Classroom,Active,France,SAP S/4HANA Demand Driven MRP DDMRP,Discretionary,Accenture Local,Local,MS Teams,Virtual,SAP Production Planning,16.0,0.0,0.0,0.0,0.0,2021,28.0,Cross Accenture
A57510,Bootcamp DDMRP,Classroom,Active,France,SAP S/4HANA Demand Driven MRP DDMRP,Discretionary,Accenture Local,Local,MS Teams,Virtual,SAP Production Planning,16.0,0.0,0.0,0.0,0.0,2021,28.0,Cross Accenture
A57563,Forescout SilentDefense Administrator (FSDA) Certification Training - Virtual,Classroom,Active,France,Cyber Threat Intelligence,Discretionary,Forescout,Local,MS Teams,Virtual,Threat and Vulnerability Mgmt,24.0,0.0,0.0,0.0,0.0,2020,4.0,Cross Accenture
A57647,Awareness Celonis,Classroom,Cancelled,France,-,Discretionary,Accenture Local,Local,MS Teams,Virtual,-,2.0,0.0,0.0,0.0,0.0,2020,18.0,Cross Accenture
A57647,Awareness Celonis,Classroom,Cancelled,France,-,Discretionary,Accenture Local,Local,MS Teams,Virtual,-,2.0,0.0,0.0,0.0,0.0,2020,18.0,Cross Accenture
A57647,Awareness Celonis,Classroom,Cancelled,France,-,Discretionary,Accenture Local,Local,MS Teams,Virtual,-,2.0,0.0,0.0,0.0,0.0,2021,29.0,Cross Accenture
A57647,Awareness Celonis,Classroom,Cancelled,France,-,Discretionary,Accenture Local,Local,MS Teams,Virtual,-,2.0,0.0,0.0,0.0,0.0,2021,29.0,Cross Accenture
A57761,Accenture Interactive Leadership Essentials: QA & Delivery Lessons from the Field,Classroom,Active,France,Risk Management,Discretionary,Accenture Central,Central,MS Teams,Virtual,-,3.5,0.0,0.0,20.0,0.0,2020,4.0,Delivery
A57761,Accenture Interactive Leadership Essentials: QA & Delivery Lessons from the Field,Classroom,Active,France,Risk Management,Discretionary,Accenture Central,Central,MS Teams,Virtual,-,3.5,0.0,0.0,40.0,0.0,2022,10.0,Delivery
A57761,Accenture Interactive Leadership Essentials: QA & Delivery Lessons from the Field,Classroom,Active,Netherlands,Risk Management,Discretionary,Accenture Central,Central,MS Teams,Virtual,-,3.5,0.0,0.0,20.0,0.0,2021,5.0,Delivery
A57890,Certification Ariba P2P,Classroom,Cancelled,France,SAP Ariba,Discretionary,Accenture Local,Local,Live Meeting,Classroom,Ariba Downstream,16.0,0.0,0.0,0.0,0.0,2020,12.0,Cross Accenture
A57902,Bootcamp New Joiners SCM,Classroom,Active,France,SAP Business ByDesign Supply Chain Mgt SCM,Discretionary,Accenture Local,Local,MS Teams,Virtual,SAP ByDesign,8.0,0.0,0.0,0.0,0.0,2021,22.0,Cross Accenture
A57902,Bootcamp New Joiners SCM,Classroom,Active,France,SAP Business ByDesign Supply Chain Mgt SCM,Discretionary,Accenture Local,Local,MS Teams,Virtual,SAP ByDesign,8.0,0.0,0.0,0.0,0.0,2021,22.0,Cross Accenture
A57902,Bootcamp New Joiners SCM,Classroom,Active,France,SAP Business ByDesign Supply Chain Mgt SCM,Discretionary,Accenture Local,Local,MS Teams,Virtual,SAP ByDesign,8.0,0.0,0.0,0.0,0.0,2022,30.0,Cross Accenture
A57902,Bootcamp New Joiners SCM,Classroom,Active,France,SAP Business ByDesign Supply Chain Mgt SCM,Discretionary,Accenture Local,Local,MS Teams,Virtual,SAP ByDesign,8.0,0.0,0.0,0.0,0.0,2022,30.0,Cross Accenture
A57914,Bootcamp SAP PM,Classroom,Cancelled,France,-,Discretionary,Accenture Local,Local,MS Teams,Virtual,-,35.0,0.0,0.0,0.0,0.0,2020,12.0,IPS
A57953,Certification SAP C4,Classroom,Cancelled,France,SAP C4C SDK and PDI,Discretionary,Accenture Local,Local,MS Teams,Virtual,SAP Cloud for Customer (C4C),16.0,0.0,0.0,0.0,0.0,2020,11.0,IPS
A57953,Certification SAP C4,Classroom,Cancelled,France,SAP C4C SDK and PDI,Discretionary,Accenture Local,Local,Live Meeting,Classroom,SAP Cloud for Customer (C4C),16.0,0.0,0.0,0.0,0.0,2019,6.0,IPS
A58013,PASS RECRUTEMENT 2 : les best practices d'un entretien de recrutement (Webinaire),Classroom,Active,France,Candidate Relationship Management,Discretionary,Gereso,Local,MS Teams,Virtual,Recruiting,1.0,0.0,0.0,9.345600000000001,0.0,2019,90.0,Cross Accenture
A58013,PASS RECRUTEMENT 2 : les best practices d'un entretien de recrutement (Webinaire),Classroom,Active,France,Candidate Relationship Management,Discretionary,Gereso,Local,MS Teams,Virtual,Recruiting,1.0,0.0,0.0,9.345600000000001,0.0,2019,90.0,Cross Accenture
A58013,PASS RECRUTEMENT 2 : les best practices d'un entretien de recrutement (Webinaire),Classroom,Active,France,Candidate Relationship Management,Discretionary,Gereso,Local,MS Teams,Virtual,Recruiting,1.0,0.0,0.0,18.6912,0.0,2020,543.0,Cross Accenture
A58013,PASS RECRUTEMENT 2 : les best practices d'un entretien de recrutement (Webinaire),Classroom,Active,France,Candidate Relationship Management,Discretionary,Gereso,Local,MS Teams,Virtual,Recruiting,1.0,0.0,0.0,18.6912,0.0,2020,543.0,Cross Accenture
A58013,PASS RECRUTEMENT 2 : les best practices d'un entretien de recrutement (Webinaire),Classroom,Active,France,Candidate Relationship Management,Discretionary,Gereso,Local,MS Teams,Virtual,Recruiting,1.0,0.0,0.0,15.576,0.0,2021,714.0,Cross Accenture
A58013,PASS RECRUTEMENT 2 : les best practices d'un entretien de recrutement (Webinaire),Classroom,Active,France,Candidate Relationship Management,Discretionary,Gereso,Local,MS Teams,Virtual,Recruiting,1.0,0.0,0.0,15.576,0.0,2021,714.0,Cross Accenture
A58013,PASS RECRUTEMENT 2 : les best practices d'un entretien de recrutement (Webinaire),Classroom,Active,France,Candidate Relationship Management,Discretionary,Gereso,Local,MS Teams,Virtual,Recruiting,1.0,0.0,0.0,15.576,0.0,2022,834.0,Cross Accenture
A58013,PASS RECRUTEMENT 2 : les best practices d'un entretien de recrutement (Webinaire),Classroom,Active,France,Candidate Relationship Management,Discretionary,Gereso,Local,MS Teams,Virtual,Recruiting,1.0,0.0,0.0,15.576,0.0,2022,834.0,Cross Accenture
A58094,Rockwell MES Training,Classroom,Cancelled,France,Rockwell,Discretionary,Accenture Central,Central,MS Teams,Virtual,-,12.0,0.0,0.0,50.0,0.0,2020,3.0,Cross Accenture
A58152,NEW SAP Roadmap Delivery Lead Fundamentals,Classroom,Cancelled,France,SAP HANA,Discretionary,Accenture Local,Local,Live Meeting,Classroom,-,4.0,0.0,0.0,0.0,0.0,2019,18.0,IPS
A58152,NEW SAP Roadmap Delivery Lead Fundamentals,Classroom,Cancelled,France,SAP HANA,Discretionary,Accenture Local,Local,MS Teams,Virtual,-,4.0,0.0,0.0,0.0,0.0,2020,38.0,IPS
A58210,Docker Fundamentals,Classroom,Active,France,Cloud Platform Architecture,Discretionary,Global Knowledge,Central,MS Teams,Virtual,-,16.0,0.0,0.0,625.0,0.0,2020,6.0,Cross Accenture
A58245,Virtual - Aptos overview,Classroom,Cancelled,France,iRetail,Discretionary,Aptos,Local,MS Teams,Virtual,-,2.0,0.0,0.0,0.0,0.0,2020,13.0,Cross Accenture
A58273,L’entreprise vers sa transition bas carbone,Classroom,Active,France,Carbon Footprint and Emissions Reduction,Discretionary,Couleur du web,Local,MS Teams,Virtual,Energy Transition,1.0,0.0,0.0,2.8039,0.0,2021,825.0,Sustainability
A58273,L’entreprise vers sa transition bas carbone,Classroom,Active,France,Carbon Footprint and Emissions Reduction,Discretionary,Couleur du web,Local,MS Teams,Virtual,Energy Transition,1.0,0.0,0.0,2.8039,0.0,2021,825.0,Sustainability
A58273,L’entreprise vers sa transition bas carbone,Classroom,Active,France,Carbon Footprint and Emissions Reduction,Discretionary,Couleur du web,Local,MS Teams,Virtual,Energy Transition,1.0,0.0,0.0,2.8039,0.0,2021,825.0,Sustainability
A58273,L’entreprise vers sa transition bas carbone,Classroom,Active,France,Carbon Footprint and Emissions Reduction,Discretionary,Couleur du web,Local,MS Teams,Virtual,Energy Transition,4.0,0.0,0.0,17.1875,0.0,2022,895.0,Sustainability
A58273,L’entreprise vers sa transition bas carbone,Classroom,Active,France,Carbon Footprint and Emissions Reduction,Discretionary,Couleur du web,Local,MS Teams,Virtual,Energy Transition,4.0,0.0,0.0,17.1875,0.0,2022,895.0,Sustainability
